onset	duration	eventnumber	sequencenumber	condition	streamnumber	stimnumber	objectstimnumber	letterstimnumber	objecttarget	lettertarget	is2back	objectstim	letterstim	response	rt	correct	time_stimon	time_stimoff
42635.25	100	0	0	0	39	0	13	15	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	Y	0	0	0	60.0737433331087	60.2737497207709
42735.5	100	1	0	0	39	1	5	14	0	0	0	stim006_stimuli_original_animals_fish_2.png	V	0	0	0	60.4745536092669	60.6737646907568
42835.25	100	2	0	0	39	2	8	6	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	G	0	0	0	60.8737610823009	61.0737677139696
42935.25	100	3	0	0	39	3	7	10	0	0	0	stim008_stimuli_original_animals_fish_4.png	Q	0	0	0	61.2737714198884	61.4737821961753
43035.25	100	4	0	0	39	4	12	9	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	L	0	0	0	61.67379443557	61.8737896080129
43135.25	100	5	0	0	39	5	1	2	1	0	0	stim002_stimuli_original_animals_birds_2.png	C	0	0	0	62.0737962396815	62.2737972636241
43235.25	100	6	0	0	39	6	11	12	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	T	0	0	0	62.4738080401439	62.6738151593599
43335.25	100	7	0	0	39	7	1	13	1	0	1	stim002_stimuli_original_animals_birds_2.png	U	0	0	0	62.8738181337249	63.0738186701201
43435.25	100	8	0	0	39	8	6	8	0	0	0	stim007_stimuli_original_animals_fish_3.png	K	0	0	0	63.273827252211	63.4738297390286
43535.25	100	9	0	0	39	9	3	4	0	0	0	stim004_stimuli_original_animals_birds_4.png	E	d	63.6666135161649	1	63.6738436850719	63.8738417832647
43635.25	100	10	0	0	39	10	2	1	0	0	0	stim003_stimuli_original_animals_birds_3.png	B	0	0	0	64.0738513406832	64.2738499264233
43735.25	100	11	0	0	39	11	1	15	0	1	0	stim002_stimuli_original_animals_birds_2.png	Y	0	0	0	64.4738599713892	64.6738709916826
43835.25	100	12	0	0	39	12	9	0	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	A	0	0	0	64.8738700652029	65.0738737711217
43935.25	100	13	0	0	39	13	10	15	0	1	0	stim011_stimuli_original_vehicles_boats_3.png	Y	0	0	0	65.2738784521352	65.4738833771553
44035.25	100	14	0	0	39	14	15	11	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	R	0	0	0	65.6738973229658	65.8738927394152
44135.25	100	15	0	0	39	15	0	3	0	0	0	stim001_stimuli_original_animals_birds_1.png	D	0	0	0	66.0739030281547	66.2739047836512
44235.25	100	16	0	0	39	16	14	5	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	F	0	0	0	66.473909952445	66.673915608786
44335.25	100	17	0	0	39	17	4	7	0	0	0	stim005_stimuli_original_animals_fish_1.png	J	0	0	0	66.8739224842284	67.0739249710459
