onset	duration	eventnumber	sequencenumber	condition	streamnumber	stimnumber	objectstimnumber	letterstimnumber	objecttarget	lettertarget	is2back	objectstim	letterstim	response	rt	correct	time_stimon	time_stimoff
20306.25	100	0	0	0	36	0	14	1	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	B	0	0	0	70.3496405275073	70.5496417952236
20406.5	100	1	0	0	36	1	4	9	0	0	0	stim005_stimuli_original_animals_fish_1.png	L	0	0	0	70.7504351998214	70.9496562774293
20506.25	100	2	0	0	36	2	9	8	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	K	0	0	0	71.1496704672463	71.3496719789691
20606.25	100	3	0	0	36	3	5	3	0	0	0	stim006_stimuli_original_animals_fish_2.png	D	0	0	0	71.5496798295062	71.7496852420736
20706.25	100	4	0	0	36	4	0	11	0	0	0	stim001_stimuli_original_animals_birds_1.png	R	0	0	0	71.9496979690157	72.1496985054109
20806.25	100	5	0	0	36	5	1	13	0	0	0	stim002_stimuli_original_animals_birds_2.png	U	0	0	0	72.3497012360021	72.5497044543736
20906.25	100	6	0	0	36	6	10	2	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	C	0	0	0	72.7497149868868	72.9497230814304
21006.25	100	7	0	0	36	7	7	5	0	0	0	stim008_stimuli_original_animals_fish_4.png	F	0	0	0	73.1497292253189	73.349725616863
21106.25	100	8	0	0	36	8	0	12	1	0	0	stim001_stimuli_original_animals_birds_1.png	T	0	0	0	73.5497344427276	73.7497354669031
21206.25	100	9	0	0	36	9	6	15	0	0	0	stim007_stimuli_original_animals_fish_3.png	Y	0	0	0	73.9497438052204	74.149772623321
21306.25	100	10	0	0	36	10	0	13	1	1	1	stim001_stimuli_original_animals_birds_1.png	U	0	0	0	74.3497617007233	74.5497617495712
21406.25	100	11	0	0	36	11	11	0	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	A	0	0	0	74.7497749640606	74.949791835621
21506.25	100	12	0	0	36	12	15	13	0	1	0	stim016_stimuli_original_vehicles_planes_4.png	U	0	0	0	75.149781888118	75.3497775483411
21606.25	100	13	0	0	36	13	12	10	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	Q	d	75.5425664454233	1	75.5497873495333	75.7497878859285
21706.25	100	14	0	0	36	14	13	4	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	E	0	0	0	75.9498062203638	76.1498016368132
