onset	duration	eventnumber	sequencenumber	condition	streamnumber	stimnumber	objectstimnumber	letterstimnumber	objecttarget	lettertarget	is2back	objectstim	letterstim	response	rt	correct	time_stimon	time_stimoff
17119.75	100	0	0	0	19	0	4	10	0	0	0	stim005_stimuli_original_animals_fish_1.png	Q	0	0	0	52.7938171876594	52.9938186993822
17220	100	1	0	0	19	1	10	1	0	0	0	stim011_stimuli_original_vehicles_boats_3.png	B	0	0	0	53.1947049954906	53.3938339131419
17319.75	100	2	0	0	19	2	6	14	0	0	0	stim007_stimuli_original_animals_fish_3.png	V	0	0	0	53.5938400570303	53.793839618098
17419.75	100	3	0	0	19	3	1	3	0	0	0	stim002_stimuli_original_animals_birds_2.png	D	0	0	0	53.9938521012664	54.1938536127564
17519.75	100	4	0	0	19	4	13	15	0	0	0	stim014_stimuli_original_vehicles_planes_2.png	Y	0	0	0	54.3938631701749	54.5938598054927
17619.75	100	5	0	0	19	5	0	12	0	0	0	stim001_stimuli_original_animals_birds_1.png	T	0	0	0	54.7938991077244	54.9938772136811
17719.75	100	6	0	0	19	6	7	0	0	0	0	stim008_stimuli_original_animals_fish_4.png	A	0	0	0	55.1938904281706	55.393886575941
17819.75	100	7	0	0	19	7	9	9	1	0	0	stim010_stimuli_original_vehicles_boats_2.png	L	0	0	0	55.5938910131808	55.7939000828192
17919.75	100	8	0	0	19	8	12	6	0	0	0	stim013_stimuli_original_vehicles_planes_1.png	G	0	0	0	55.9939111031126	56.1939170032274
18019.75	100	9	0	0	19	9	9	12	1	1	1	stim010_stimuli_original_vehicles_boats_2.png	T	0	0	0	56.3939492348582	56.5939158818219
18119.75	100	10	0	0	19	10	14	8	0	0	0	stim015_stimuli_original_vehicles_planes_3.png	K	0	0	0	56.7939208066091	56.9939230496529
18219.75	100	11	0	0	19	11	5	12	0	1	0	stim006_stimuli_original_animals_fish_2.png	T	a	57.1865839469247	1	57.1939411403146	57.3939616691787
18319.75	100	12	0	0	19	12	8	11	0	0	0	stim009_stimuli_original_vehicles_boats_1.png	R	0	0	0	57.5939561103005	57.7939546962734
18419.75	100	13	0	0	19	13	2	2	0	0	0	stim003_stimuli_original_animals_birds_3.png	C	0	0	0	57.993964985013	58.1939696660265
18519.75	100	14	0	0	19	14	9	5	0	0	0	stim010_stimuli_original_vehicles_boats_2.png	F	0	0	0	58.3939743472729	58.5939653750975
18619.75	100	15	0	0	19	15	3	7	0	0	0	stim004_stimuli_original_animals_birds_4.png	J	a	58.9857388546225	0	58.7939729818609	58.9939781506546
18719.75	100	16	0	0	19	16	11	13	0	0	0	stim012_stimuli_original_vehicles_boats_4.png	U	0	0	0	59.1939879518468	59.3939919015393
18819.75	100	17	0	0	19	17	15	4	0	0	0	stim016_stimuli_original_vehicles_planes_4.png	E	0	0	0	59.593997070333	59.7939954122994
